13.501,11.269,15.218,8.6152,7.3932,4.8911,7.8414,6.4492,7.3082,5.6809,9.0882,2.443,10.173,3.9734,7.6776,7.4081
13.461,11.213,15.155,8.5884,7.3809,4.8977,7.8223,6.427,7.2978,5.6671,9.0446,2.4314,10.149,3.9693,7.6682,7.3886
13.421,11.158,15.092,8.5617,7.3687,4.9041,7.8034,6.4051,7.2874,5.6534,9.0016,2.4201,10.125,3.9652,7.6589,7.3693
13.382,11.104,15.03,8.5352,7.3567,4.9104,7.7847,6.3835,7.2769,5.6399,8.9592,2.409,10.101,3.9611,7.6498,7.3501
13.344,11.05,14.969,8.5088,7.3448,4.9166,7.7662,6.3623,7.2663,5.6266,8.9172,2.3981,10.078,3.9571,7.6407,7.3311
13.306,10.997,14.908,8.4826,7.333,4.9227,7.748,6.3414,7.2556,5.6135,8.8757,2.3875,10.055,3.9531,7.6317,7.3122
13.268,10.945,14.848,8.4564,7.3214,4.9287,7.73,6.3209,7.2449,5.6005,8.8347,2.3771,10.032,3.9492,7.6229,7.2935
13.231,10.894,14.788,8.4304,7.3099,4.9345,7.7122,6.3007,7.2341,5.5877,8.7942,2.3669,10.01,3.9453,7.6141,7.2749
13.195,10.843,14.729,8.4045,7.2986,4.9401,7.6947,6.2808,7.2232,5.575,8.7542,2.3569,9.9872,3.9414,7.6054,7.2564
13.159,10.793,14.67,8.3788,7.2873,4.9456,7.6774,6.2613,7.2122,5.5625,8.7146,2.3472,9.9652,3.9376,7.5968,7.2381
13.124,10.744,14.612,8.3531,7.2762,4.9509,7.6603,6.242,7.2012,5.5501,8.6755,2.3377,9.9435,3.9338,7.5882,7.2199
13.089,10.695,14.554,8.3275,7.2652,4.956,7.6434,6.2231,7.1902,5.5379,8.6368,2.3283,9.9219,3.9301,7.5797,7.2018
13.055,10.647,14.497,8.3021,7.2544,4.961,7.6267,6.2045,7.1791,5.5258,8.5986,2.3192,9.9006,3.9264,7.5713,7.1839
13.022,10.6,14.44,8.2768,7.2437,4.9658,7.6103,6.1862,7.1679,5.5138,8.5608,2.3103,9.8796,3.9227,7.5629,7.1661
12.989,10.553,14.384,8.2516,7.2331,4.9704,7.5941,6.1681,7.1567,5.502,8.5235,2.3016,9.8588,3.9191,7.5546,7.1485
12.957,10.507,14.328,8.2265,7.2226,4.9748,7.578,6.1504,7.1455,5.4903,8.4866,2.2931,9.8382,3.9156,7.5463,7.1309
12.925,10.461,14.273,8.2016,7.2123,4.9791,7.5622,6.133,7.1342,5.4787,8.4502,2.2848,9.8178,3.912,7.538,7.1135
12.893,10.416,14.218,8.1767,7.202,4.9832,7.5466,6.1158,7.123,5.4673,8.4143,2.2766,9.7977,3.9086,7.5297,7.0962
12.863,10.372,14.164,8.152,7.1919,4.9872,7.5311,6.099,7.1117,5.4559,8.3787,2.2687,9.7778,3.9051,7.5215,7.0791
12.832,10.328,14.11,8.1274,7.182,4.991,7.5159,6.0824,7.1004,5.4447,8.3436,2.261,9.7581,3.9017,7.5133,7.062
12.802,10.285,14.056,8.1029,7.1721,4.9947,7.5009,6.066,7.0891,5.4336,8.309,2.2534,9.7386,3.8984,7.505,7.0451
12.773,10.242,14.003,8.0786,7.1624,4.9982,7.486,6.05,7.0778,5.4226,8.2747,2.2461,9.7193,3.895,7.4968,7.0283
12.744,10.2,13.95,8.0543,7.1527,5.0016,7.4714,6.0342,7.0665,5.4117,8.2409,2.2389,9.7003,3.8918,7.4886,7.0117
12.716,10.159,13.898,8.0302,7.1432,5.0048,7.4569,6.0186,7.0552,5.4008,8.2076,2.2319,9.6814,3.8885,7.4804,6.9951
12.688,10.118,13.847,8.0062,7.1339,5.0078,7.4427,6.0033,7.0439,5.3901,8.1746,2.225,9.6628,3.8853,7.4721,6.9787
12.66,10.077,13.795,7.9824,7.1246,5.0108,7.4286,5.9883,7.0327,5.3794,8.1421,2.2184,9.6443,3.8822,7.4638,6.9623
12.633,10.037,13.744,7.9586,7.1154,5.0135,7.4147,5.9735,7.0214,5.3689,8.1099,2.2119,9.6261,3.8791,7.4555,6.9461
12.607,9.9978,13.694,7.935,7.1064,5.0162,7.401,5.9589,7.0102,5.3584,8.0782,2.2056,9.608,3.876,7.4471,6.93
12.581,9.9589,13.644,7.9115,7.0975,5.0187,7.3874,5.9446,6.9991,5.348,8.0469,2.1994,9.5901,3.873,7.4388,6.914
12.555,9.9204,13.594,7.8882,7.0887,5.0211,7.374,5.9305,6.988,5.3376,8.0161,2.1934,9.5724,3.87,7.4304,6.8981
12.53,9.8824,13.545,7.8649,7.08,5.0233,7.3608,5.9166,6.9769,5.3273,7.9856,2.1876,9.5549,3.867,7.422,6.8823
12.505,9.8449,13.497,7.8418,7.0714,5.0254,7.3478,5.903,6.9659,5.3171,7.9555,2.1819,9.5376,3.8641,7.4136,6.8666
12.48,9.8079,13.448,7.8189,7.0629,5.0274,7.335,5.8895,6.955,5.307,7.9258,2.1764,9.5205,3.8613,7.4052,6.851
12.456,9.7713,13.401,7.796,7.0545,5.0292,7.3223,5.8763,6.9441,5.2969,7.8965,2.171,9.5035,3.8585,7.3967,6.8356
12.433,9.7351,13.353,7.7733,7.0463,5.031,7.3097,5.8633,6.9333,5.2868,7.8677,2.1658,9.4867,3.8557,7.3882,6.8202
12.41,9.6994,13.306,7.7507,7.0381,5.0326,7.2974,5.8505,6.9226,5.2768,7.8392,2.1607,9.4701,3.853,7.3797,6.8049
12.387,9.6641,13.259,7.7283,7.03,5.0341,7.2851,5.8379,6.9119,5.2669,7.8111,2.1557,9.4536,3.8503,7.3712,6.7897
12.364,9.6292,13.213,7.706,7.0221,5.0354,7.2731,5.8254,6.9014,5.2569,7.7833,2.151,9.4373,3.8476,7.3627,6.7746
